Release;Filename;LOC;NR;nAuth;locTouched;locAdded;max_locAdded;avg_locAdded;churn;max_churn;avg_churn;chgSetSize;max_chgSetSize;avg_chgSetSize;Buggy
6;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/MessageBoundedPersistenceTest.java;227;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
6;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java;114;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
6;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubScanCallback.java;39;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
6;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManager.java;697;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
6;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManagerBlackBox.java;71;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
6;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java;306;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
6;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestDeadlock.java;237;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
6;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestLocalDBPersistenceManagerBlackBox.java;44;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
6;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestPersistenceManagerBlackBox.java;246;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
6;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheBlackBox.java;46;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
6;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheWhiteBox.java;253;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
6;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/StubSubscriptionManager.java;48;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
6;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestMMSubscriptionManager.java;179;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
6;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestUpdateSubscriptionState.java;216;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
6;hedwig-server/src/test/java/org/apache/hedwig/server/topics/StubTopicManager.java;54;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
6;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestConcurrentTopicAcquisition.java;191;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
6;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestHubInfo.java;52;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
6;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestHubLoad.java;51;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
6;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestMMTopicManager.java;266;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
6;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestZkTopicManager.java;273;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
6;hedwig-server/src/test/java/org/apache/hedwig/zookeeper/TestZkUtils.java;37;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
6;hedwig-server/src/test/java/org/apache/hedwig/zookeeper/ZooKeeperTestBase.java;80;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
7;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java;191;1;1;2;1;1;1.0;0;0;1.0;0;0;0.0;N
7;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java;249;2;2;3;2;2;2.0;1;1;2.0;24;24;10.0;Y
7;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java;401;2;2;3;2;2;2.0;1;1;2.0;24;24;10.0;Y
7;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java;122;1;1;2;1;1;1.0;0;0;1.0;0;0;0.0;N
7;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java;321;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java;147;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;1132;8;8;328;211;211;79.0;94;94;79.0;123;123;45.0;Y
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java;41;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieCriticalThread.java;40;1;1;45;45;45;45.0;45;45;45.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java;134;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java;28;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java;899;3;3;7;3;3;2.0;-1;0;2.0;42;42;14.0;Y
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieThread.java;48;2;2;77;66;66;52.0;55;55;52.0;12;12;2.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java;190;3;3;191;101;101;64.0;11;33;64.0;27;27;10.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannelBase.java;49;1;1;55;55;55;55.0;55;55;55.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedReadChannel.java;94;1;1;103;103;103;103.0;103;103;103.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CheckpointSource.java;72;1;1;2;1;1;1.0;0;0;1.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java;239;1;1;2;1;1;1.0;0;0;1.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryKey.java;71;1;1;83;83;83;83.0;83;83;83.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java;796;4;4;397;313;313;169.0;229;229;169.0;15;15;2.0;Y
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java;38;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java;348;3;3;125;69;69;26.0;13;16;26.0;55;55;23.0;Y
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java;353;1;1;2;1;1;1.0;0;0;1.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java;46;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java;557;5;5;236;147;147;78.0;58;58;78.0;45;45;13.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java;28;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java;61;1;1;34;18;18;11.0;2;3;11.0;0;0;0.0;Y
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexInMemPageMgr.java;498;2;2;961;754;754;685.0;547;669;685.0;25;25;10.0;Y
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexPersistenceMgr.java;521;4;4;770;668;668;613.0;566;573;613.0;38;38;11.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java;269;5;5;70;62;62;25.0;54;54;25.0;56;56;19.0;Y
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java;768;4;4;317;280;280;159.0;243;243;159.0;49;49;18.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java;179;2;2;35;24;24;11.0;13;13;11.0;30;30;15.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LEPStateChangeCallback.java;30;1;1;31;31;31;31.0;31;31;31.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java;41;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java;24;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java;147;2;2;829;39;39;21.0;-751;-1;21.0;25;25;10.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java;43;1;1;10;0;0;0.0;-10;-10;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java;53;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java;73;1;1;2;1;1;1.0;0;0;1.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java;47;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java;341;5;5;170;123;123;44.0;76;76;44.0;42;42;10.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java;193;1;1;155;108;108;56.0;61;61;56.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java;103;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LogMark.java;69;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java;124;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java;49;1;1;2;1;1;1.0;0;0;1.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java;38;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java;96;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SyncThread.java;173;2;2;17;7;7;3.0;-3;0;3.0;30;30;15.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java;137;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java;313;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java;767;1;1;103;100;100;68.0;97;97;68.0;0;0;0.0;Y
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java;826;1;1;2;1;1;1.0;0;0;1.0;0;0;0.0;Y
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperClientStats.java;37;1;1;41;41;41;41.0;41;41;41.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java;279;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookiesListener.java;24;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java;47;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DefaultEnsemblePlacementPolicy.java;83;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java;155;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java;81;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/EnsemblePlacementPolicy.java;82;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java;240;1;1;2;1;1;1.0;0;0;1.0;0;0;0.0;Y
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java;135;1;1;28;21;21;9.0;14;14;9.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java;82;1;1;11;11;11;6.0;11;11;6.0;0;0;0.0;Y
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java;70;1;1;2;1;1;1.0;0;0;1.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java;134;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java;398;1;1;2;1;1;1.0;0;0;1.0;0;0;0.0;Y
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;943;3;3;77;55;55;32.0;33;33;32.0;14;14;2.0;Y
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java;461;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java;183;2;2;60;38;38;18.0;16;16;18.0;6;6;3.0;Y
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java;170;1;1;79;51;51;29.0;23;27;29.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java;69;1;1;2;1;1;1.0;0;0;1.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java;181;3;3;20;16;16;9.0;12;13;9.0;34;34;14.0;Y
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java;345;2;2;41;32;32;17.0;23;23;17.0;6;6;1.0;Y
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RackawareEnsemblePlacementPolicy.java;502;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java;112;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java;147;1;1;83;72;72;27.0;61;61;27.0;0;0;0.0;Y
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java;95;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java;71;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java;211;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java;386;1;1;81;80;80;15.0;79;79;15.0;0;0;0.0;Y
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/Configurable.java;42;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java;1017;6;6;419;378;378;188.0;337;337;188.0;61;61;18.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java;24;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java;81;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java;442;2;2;180;177;177;65.0;174;174;65.0;8;8;1.0;Y
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java;150;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java;80;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java;445;1;1;23;1;1;1.0;-21;-1;1.0;0;0;0.0;Y
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java;81;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java;213;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java;183;1;1;21;21;21;11.0;21;21;11.0;0;0;0.0;Y
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java;227;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java;97;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java;554;2;2;13;12;12;5.0;11;11;5.0;8;8;1.0;Y
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java;516;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java;62;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java;63;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java;85;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java;308;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java;180;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java;71;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java;24;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java;74;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java;30;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java;29;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java;98;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java;161;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java;62;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java;121;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java;138;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/AbstractDNSToSwitchMapping.java;127;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CachedDNSToSwitchMapping.java;135;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CommonConfigurationKeys.java;29;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNSToSwitchMapping.java;56;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetUtils.java;55;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopology.java;818;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/Node.java;53;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NodeBase.java;165;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/ScriptBasedMapping.java;237;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/processor/RequestProcessor.java;38;1;1;43;43;43;43.0;43;43;43.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java;219;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java;280;3;3;64;44;44;20.0;24;24;20.0;27;27;11.0;Y
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java;174;3;3;50;32;32;13.0;14;14;13.0;37;37;15.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java;173;1;1;2;1;1;1.0;0;0;1.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java;291;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java;79;2;2;233;7;7;4.0;-219;0;4.0;7;7;1.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestProcessor.java;305;1;1;335;335;335;335.0;335;335;335.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java;324;4;4;15;12;12;6.0;9;9;6.0;30;30;6.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java;70;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java;44;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java;129;1;1;16;16;16;9.0;16;16;9.0;0;0;0.0;Y
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java;4086;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java;757;4;4;279;209;209;90.0;139;139;90.0;40;40;14.0;Y
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ResponseBuilder.java;43;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java;82;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java;465;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java;299;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java;249;1;1;3;2;2;2.0;1;1;2.0;0;0;0.0;Y
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java;127;1;1;2;1;1;1.0;0;0;1.0;0;0;0.0;Y
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java;50;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java;63;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java;345;2;2;7;4;4;3.0;1;1;3.0;12;12;3.0;Y
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java;164;1;1;2;1;1;1.0;0;0;1.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java;137;1;1;2;1;1;1.0;0;0;1.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java;83;1;1;2;1;1;1.0;0;0;1.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java;45;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DaemonThreadFactory.java;36;1;1;39;39;39;39.0;39;39;39.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java;162;1;1;70;42;42;25.0;14;23;25.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java;65;1;1;2;1;1;1.0;0;0;1.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java;649;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java;82;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java;233;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;Y
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java;47;0;0;0;0;0;0.0;0;0;0.0;0;0;0.0;N
7;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java;69;1;1;25;25;25;25.0;25;25;25.0;0;0;0.0;N
